# x1 v1
0.000 0.000 0.314 0.637 1.000 0.975 0.937 0.896 0.854 0.811 0.768 0.726 0.684 0.643 0.603 0.564 0.526 0.489 0.454 0.421 0.389 0.359 0.330 0.303 0.278 0.255 0.233 0.213 0.194 0.177 0.161 0.147 0.134 0.122 0.111 0.102 0.093 0.085 0.078 0.072 0.067 0.063 0.059 0.055 0.052 0.050 0.048 0.047 0.046 0.046 0.046 0.046 0.047 0.048 0.050 0.052 0.055 0.059 0.063 0.067 0.072 0.078 0.085 0.093 0.102 0.111 0.122 0.134 0.147 0.161 0.177 0.194 0.213 0.233 0.255 0.278 0.303 0.330 0.359 0.389 0.421 0.454 0.489 0.526 0.564 0.603 0.643 0.684 0.726 0.768 0.811 0.854 0.896 0.937 0.975 1.000 0.721 0.475 0.237 0.000
0.000 0.000 0.336 0.668 1.000 0.963 0.923 0.881 0.838 0.795 0.752 0.709 0.667 0.626 0.586 0.546 0.509 0.472 0.438 0.404 0.373 0.343 0.315 0.288 0.264 0.241 0.220 0.200 0.182 0.165 0.150 0.136 0.123 0.112 0.102 0.092 0.084 0.077 0.070 0.065 0.060 0.055 0.052 0.048 0.046 0.044 0.042 0.041 0.040 0.039 0.039 0.040 0.041 0.042 0.044 0.046 0.048 0.052 0.055 0.060 0.065 0.070 0.077 0.084 0.092 0.102 0.112 0.123 0.136 0.150 0.165 0.182 0.200 0.220 0.241 0.264 0.288 0.315 0.343 0.373 0.404 0.438 0.472 0.509 0.547 0.586 0.626 0.667 0.709 0.752 0.795 0.838 0.881 0.923 0.963 1.000 0.751 0.503 0.252 0.000
0.000 0.000 0.360 0.701 1.000 0.955 0.911 0.867 0.823 0.780 0.736 0.693 0.651 0.610 0.570 0.531 0.493 0.457 0.422 0.390 0.358 0.329 0.301 0.275 0.251 0.228 0.207 0.188 0.170 0.154 0.139 0.126 0.114 0.103 0.093 0.084 0.076 0.069 0.063 0.058 0.053 0.049 0.045 0.042 0.040 0.038 0.036 0.035 0.034 0.034 0.034 0.034 0.035 0.036 0.038 0.040 0.042 0.045 0.049 0.053 0.058 0.063 0.069 0.076 0.084 0.093 0.103 0.114 0.126 0.139 0.154 0.170 0.188 0.207 0.228 0.251 0.275 0.301 0.329 0.358 0.390 0.422 0.457 0.493 0.531 0.570 0.610 0.651 0.693 0.736 0.780 0.823 0.867 0.911 0.955 1.000 0.780 0.532 0.268 0.000
0.000 0.000 0.403 0.776 1.000 0.946 0.899 0.854 0.810 0.765 0.722 0.679 0.636 0.595 0.555 0.516 0.479 0.443 0.408 0.376 0.345 0.315 0.288 0.262 0.239 0.217 0.196 0.177 0.160 0.144 0.130 0.117 0.105 0.095 0.085 0.077 0.069 0.063 0.057 0.052 0.047 0.043 0.040 0.037 0.035 0.033 0.031 0.030 0.030 0.029 0.029 0.030 0.030 0.031 0.033 0.035 0.037 0.040 0.043 0.047 0.052 0.057 0.063 0.069 0.077 0.085 0.095 0.105 0.117 0.130 0.144 0.160 0.177 0.196 0.217 0.239 0.263 0.288 0.316 0.345 0.376 0.408 0.443 0.479 0.516 0.555 0.595 0.636 0.679 0.722 0.765 0.810 0.854 0.899 0.946 1.000 0.839 0.575 0.290 0.000
0.000 0.000 0.476 1.000 0.973 0.931 0.886 0.841 0.796 0.752 0.708 0.665 0.623 0.581 0.541 0.503 0.465 0.430 0.395 0.363 0.332 0.304 0.276 0.251 0.228 0.206 0.186 0.168 0.151 0.136 0.122 0.109 0.098 0.088 0.078 0.070 0.063 0.057 0.051 0.046 0.042 0.038 0.035 0.033 0.030 0.028 0.027 0.026 0.025 0.025 0.025 0.025 0.026 0.027 0.028 0.030 0.033 0.035 0.038 0.042 0.046 0.051 0.057 0.063 0.070 0.078 0.088 0.098 0.109 0.122 0.136 0.151 0.168 0.186 0.206 0.228 0.251 0.277 0.304 0.332 0.363 0.395 0.430 0.465 0.503 0.541 0.581 0.623 0.665 0.708 0.752 0.797 0.841 0.886 0.931 0.973 1.000 0.640 0.317 0.000
0.000 0.000 0.503 1.000 0.961 0.919 0.874 0.829 0.784 0.740 0.696 0.652 0.610 0.569 0.529 0.490 0.453 0.417 0.384 0.351 0.321 0.293 0.266 0.241 0.218 0.197 0.177 0.159 0.143 0.128 0.114 0.102 0.091 0.081 0.072 0.065 0.058 0.052 0.046 0.042 0.038 0.034 0.031 0.028 0.026 0.025 0.023 0.022 0.022 0.021 0.021 0.022 0.022 0.023 0.025 0.026 0.028 0.031 0.034 0.038 0.042 0.046 0.052 0.058 0.065 0.072 0.081 0.091 0.102 0.114 0.128 0.143 0.159 0.177 0.197 0.218 0.241 0.266 0.293 0.321 0.351 0.384 0.417 0.453 0.490 0.529 0.569 0.610 0.653 0.696 0.740 0.784 0.829 0.874 0.919 0.961 1.000 0.670 0.337 0.000
0.000 0.000 0.534 1.000 0.954 0.909 0.863 0.818 0.773 0.729 0.684 0.641 0.599 0.558 0.517 0.479 0.442 0.407 0.373 0.341 0.311 0.283 0.257 0.232 0.209 0.189 0.169 0.152 0.135 0.121 0.108 0.096 0.085 0.076 0.067 0.060 0.053 0.047 0.042 0.038 0.034 0.030 0.027 0.025 0.023 0.021 0.020 0.019 0.019 0.018 0.018 0.019 0.019 0.020 0.021 0.023 0.025 0.027 0.030 0.034 0.038 0.042 0.047 0.053 0.060 0.067 0.076 0.085 0.096 0.108 0.121 0.135 0.152 0.169 0.189 0.209 0.232 0.257 0.283 0.311 0.341 0.373 0.407 0.442 0.479 0.518 0.558 0.599 0.641 0.684 0.729 0.773 0.818 0.864 0.909 0.954 1.000 0.701 0.360 0.000
0.000 0.000 0.634 1.000 0.947 0.899 0.854 0.808 0.763 0.718 0.674 0.631 0.588 0.547 0.507 0.469 0.432 0.397 0.364 0.332 0.302 0.274 0.248 0.224 0.202 0.181 0.162 0.145 0.129 0.115 0.102 0.090 0.080 0.071 0.063 0.055 0.049 0.043 0.038 0.034 0.030 0.027 0.024 0.022 0.020 0.019 0.017 0.016 0.016 0.016 0.016 0.016 0.016 0.017 0.019 0.020 0.022 0.024 0.027 0.030 0.034 0.038 0.043 0.049 0.055 0.063 0.071 0.080 0.090 0.102 0.115 0.129 0.145 0.162 0.181 0.202 0.224 0.248 0.274 0.302 0.332 0.364 0.397 0.432 0.469 0.507 0.547 0.588 0.631 0.674 0.718 0.763 0.808 0.854 0.899 0.947 1.000 0.776 0.403 0.000
0.000 0.000 1.000 0.974 0.933 0.889 0.844 0.799 0.754 0.709 0.665 0.622 0.579 0.538 0.498 0.460 0.423 0.388 0.355 0.324 0.294 0.267 0.241 0.217 0.195 0.175 0.156 0.139 0.123 0.110 0.097 0.086 0.075 0.067 0.059 0.052 0.045 0.040 0.035 0.031 0.027 0.024 0.022 0.020 0.018 0.016 0.015 0.014 0.013 0.013 0.013 0.013 0.014 0.015 0.016 0.018 0.020 0.022 0.024 0.027 0.031 0.035 0.040 0.045 0.052 0.059 0.067 0.075 0.086 0.097 0.110 0.123 0.139 0.156 0.175 0.195 0.217 0.241 0.267 0.294 0.324 0.355 0.388 0.423 0.460 0.498 0.538 0.579 0.622 0.665 0.709 0.754 0.799 0.844 0.889 0.933 0.974 1.000 0.474 0.000
0.000 0.000 1.000 0.964 0.924 0.880 0.836 0.791 0.746 0.701 0.657 0.613 0.571 0.530 0.490 0.452 0.416 0.381 0.348 0.317 0.287 0.260 0.234 0.211 0.189 0.169 0.151 0.134 0.119 0.105 0.093 0.082 0.072 0.063 0.055 0.048 0.042 0.037 0.033 0.028 0.025 0.022 0.020 0.017 0.016 0.014 0.013 0.012 0.011 0.011 0.011 0.011 0.012 0.013 0.014 0.016 0.017 0.020 0.022 0.025 0.028 0.032 0.037 0.042 0.048 0.055 0.063 0.072 0.082 0.093 0.105 0.119 0.134 0.151 0.169 0.189 0.211 0.234 0.260 0.287 0.317 0.348 0.381 0.416 0.452 0.490 0.530 0.571 0.613 0.657 0.701 0.746 0.791 0.836 0.881 0.924 0.964 1.000 0.493 0.000
0.000 0.000 1.000 0.960 0.918 0.874 0.829 0.784 0.739 0.694 0.650 0.607 0.564 0.523 0.484 0.446 0.409 0.374 0.341 0.311 0.281 0.254 0.229 0.206 0.184 0.164 0.146 0.130 0.115 0.101 0.089 0.078 0.068 0.060 0.052 0.046 0.040 0.035 0.030 0.026 0.023 0.020 0.018 0.016 0.014 0.012 0.011 0.010 0.009 0.009 0.009 0.009 0.010 0.011 0.012 0.014 0.016 0.018 0.020 0.023 0.026 0.030 0.035 0.040 0.046 0.052 0.060 0.069 0.078 0.089 0.101 0.115 0.130 0.146 0.164 0.184 0.206 0.229 0.254 0.281 0.311 0.342 0.374 0.409 0.446 0.484 0.523 0.564 0.607 0.650 0.694 0.739 0.784 0.829 0.874 0.918 0.960 1.000 0.498 0.000
0.000 0.000 1.000 0.957 0.913 0.869 0.824 0.778 0.733 0.688 0.644 0.601 0.559 0.517 0.478 0.440 0.404 0.369 0.336 0.305 0.277 0.250 0.225 0.201 0.180 0.160 0.142 0.126 0.111 0.098 0.086 0.075 0.066 0.057 0.050 0.044 0.038 0.033 0.028 0.025 0.021 0.019 0.016 0.014 0.012 0.011 0.009 0.008 0.007 0.007 0.007 0.007 0.008 0.009 0.011 0.012 0.014 0.016 0.019 0.021 0.025 0.028 0.033 0.038 0.044 0.050 0.057 0.066 0.075 0.086 0.098 0.111 0.126 0.142 0.160 0.180 0.201 0.225 0.250 0.277 0.306 0.336 0.369 0.404 0.440 0.478 0.518 0.559 0.601 0.644 0.688 0.733 0.778 0.824 0.869 0.913 0.957 1.000 0.499 0.000
0.000 0.000 1.000 0.955 0.911 0.865 0.820 0.774 0.729 0.684 0.640 0.596 0.554 0.513 0.473 0.436 0.399 0.365 0.332 0.302 0.273 0.246 0.221 0.198 0.177 0.157 0.139 0.123 0.109 0.096 0.084 0.073 0.064 0.056 0.048 0.042 0.036 0.031 0.027 0.023 0.020 0.017 0.015 0.013 0.011 0.009 0.008 0.006 0.005 0.005 0.005 0.005 0.006 0.008 0.009 0.011 0.013 0.015 0.017 0.020 0.023 0.027 0.031 0.036 0.042 0.048 0.056 0.064 0.073 0.084 0.096 0.109 0.123 0.139 0.157 0.177 0.198 0.221 0.246 0.273 0.302 0.332 0.365 0.399 0.436 0.474 0.513 0.554 0.596 0.640 0.684 0.729 0.774 0.820 0.865 0.911 0.955 1.000 0.500 0.000
0.000 0.000 1.000 0.954 0.909 0.863 0.817 0.771 0.725 0.680 0.636 0.593 0.551 0.510 0.470 0.432 0.396 0.362 0.329 0.298 0.270 0.243 0.218 0.195 0.174 0.155 0.137 0.121 0.107 0.094 0.082 0.072 0.062 0.054 0.047 0.041 0.035 0.030 0.026 0.022 0.019 0.016 0.014 0.012 0.010 0.008 0.006 0.005 0.003 0.003 0.003 0.003 0.005 0.006 0.008 0.010 0.012 0.014 0.016 0.019 0.022 0.026 0.030 0.035 0.041 0.047 0.054 0.062 0.072 0.082 0.094 0.107 0.121 0.137 0.155 0.174 0.195 0.218 0.243 0.270 0.299 0.329 0.362 0.396 0.432 0.470 0.510 0.551 0.593 0.636 0.680 0.725 0.771 0.817 0.863 0.909 0.954 1.000 0.500 0.000
0.000 0.000 1.000 0.954 0.908 0.861 0.815 0.769 0.723 0.678 0.634 0.591 0.548 0.507 0.468 0.430 0.394 0.360 0.327 0.297 0.268 0.241 0.216 0.194 0.173 0.153 0.136 0.120 0.105 0.092 0.081 0.071 0.061 0.053 0.046 0.040 0.034 0.030 0.025 0.022 0.019 0.016 0.013 0.011 0.009 0.007 0.005 0.003 0.000 0.000 0.000 0.000 0.003 0.005 0.007 0.009 0.011 0.013 0.016 0.019 0.022 0.025 0.029 0.034 0.040 0.046 0.053 0.061 0.071 0.081 0.092 0.105 0.120 0.136 0.153 0.173 0.194 0.216 0.241 0.268 0.297 0.327 0.360 0.394 0.430 0.468 0.507 0.548 0.591 0.634 0.678 0.723 0.769 0.815 0.861 0.908 0.954 1.000 0.500 0.000
0.000 0.000 1.000 0.953 0.907 0.860 0.814 0.768 0.722 0.677 0.633 0.589 0.547 0.506 0.467 0.429 0.393 0.358 0.326 0.296 0.267 0.240 0.216 0.193 0.172 0.152 0.135 0.119 0.105 0.092 0.080 0.070 0.061 0.053 0.046 0.039 0.034 0.029 0.025 0.021 0.018 0.016 0.013 0.011 0.009 0.007 0.005 0.003 0.000 0.000 0.000 0.000 0.002 0.004 0.006 0.009 0.011 0.013 0.015 0.018 0.021 0.025 0.029 0.034 0.039 0.046 0.053 0.061 0.070 0.080 0.092 0.105 0.119 0.135 0.153 0.172 0.193 0.216 0.240 0.267 0.296 0.326 0.359 0.393 0.429 0.467 0.506 0.547 0.589 0.633 0.677 0.722 0.768 0.814 0.861 0.907 0.953 1.000 0.500 0.000
0.000 0.000 1.000 0.953 0.907 0.861 0.814 0.768 0.722 0.677 0.633 0.589 0.547 0.506 0.467 0.429 0.393 0.359 0.326 0.296 0.267 0.240 0.216 0.193 0.172 0.153 0.135 0.119 0.105 0.092 0.080 0.070 0.061 0.053 0.046 0.039 0.034 0.029 0.025 0.021 0.018 0.016 0.013 0.011 0.009 0.007 0.005 0.003 0.000 0.000 0.000 0.000 0.000 0.004 0.006 0.008 0.011 0.013 0.015 0.018 0.021 0.025 0.029 0.034 0.039 0.046 0.053 0.061 0.070 0.080 0.092 0.105 0.119 0.135 0.153 0.172 0.193 0.216 0.240 0.267 0.296 0.326 0.359 0.393 0.429 0.467 0.506 0.547 0.589 0.633 0.677 0.722 0.768 0.814 0.861 0.907 0.953 1.000 0.500 0.000
0.000 0.000 1.000 0.954 0.908 0.861 0.815 0.769 0.723 0.678 0.634 0.590 0.548 0.507 0.468 0.430 0.394 0.360 0.327 0.297 0.268 0.241 0.216 0.194 0.173 0.153 0.136 0.120 0.105 0.092 0.081 0.071 0.061 0.053 0.046 0.040 0.034 0.030 0.025 0.022 0.019 0.016 0.013 0.011 0.009 0.007 0.005 0.003 0.000 0.000 0.000 0.000 0.002 0.005 0.007 0.009 0.011 0.013 0.016 0.018 0.022 0.025 0.029 0.034 0.040 0.046 0.053 0.061 0.071 0.081 0.092 0.105 0.120 0.136 0.153 0.173 0.194 0.216 0.241 0.268 0.297 0.327 0.360 0.394 0.430 0.468 0.507 0.548 0.591 0.634 0.678 0.723 0.769 0.815 0.861 0.908 0.954 1.000 0.500 0.000
0.000 0.000 1.000 0.954 0.909 0.863 0.817 0.771 0.725 0.680 0.636 0.593 0.551 0.510 0.470 0.432 0.396 0.362 0.329 0.299 0.270 0.243 0.218 0.195 0.174 0.155 0.137 0.121 0.107 0.094 0.082 0.072 0.062 0.054 0.047 0.041 0.035 0.030 0.026 0.022 0.019 0.016 0.014 0.012 0.010 0.008 0.006 0.005 0.003 0.002 0.000 0.002 0.004 0.006 0.008 0.010 0.012 0.014 0.016 0.019 0.022 0.026 0.030 0.035 0.041 0.047 0.054 0.062 0.072 0.082 0.094 0.107 0.121 0.137 0.155 0.174 0.195 0.218 0.243 0.270 0.299 0.329 0.362 0.396 0.432 0.470 0.510 0.551 0.593 0.636 0.680 0.725 0.771 0.817 0.863 0.909 0.954 1.000 0.500 0.000
0.000 0.000 1.000 0.955 0.911 0.865 0.820 0.774 0.729 0.684 0.640 0.596 0.554 0.513 0.474 0.436 0.399 0.365 0.332 0.302 0.273 0.246 0.221 0.198 0.177 0.157 0.139 0.123 0.109 0.096 0.084 0.073 0.064 0.056 0.048 0.042 0.036 0.031 0.027 0.023 0.020 0.017 0.015 0.013 0.011 0.009 0.008 0.006 0.005 0.004 0.004 0.005 0.006 0.007 0.009 0.011 0.013 0.015 0.017 0.020 0.023 0.027 0.031 0.036 0.042 0.048 0.056 0.064 0.073 0.084 0.096 0.109 0.123 0.139 0.157 0.177 0.198 0.221 0.246 0.273 0.302 0.332 0.365 0.399 0.436 0.473 0.513 0.554 0.596 0.640 0.684 0.729 0.774 0.820 0.865 0.911 0.955 1.000 0.500 0.000
0.000 0.000 1.000 0.957 0.913 0.869 0.824 0.778 0.733 0.688 0.644 0.601 0.559 0.518 0.478 0.440 0.404 0.369 0.336 0.306 0.277 0.250 0.225 0.201 0.180 0.160 0.142 0.126 0.111 0.098 0.086 0.075 0.066 0.058 0.050 0.044 0.038 0.033 0.028 0.025 0.021 0.019 0.016 0.014 0.012 0.011 0.009 0.008 0.007 0.006 0.006 0.007 0.008 0.009 0.010 0.012 0.014 0.016 0.018 0.021 0.025 0.028 0.033 0.038 0.044 0.050 0.057 0.066 0.075 0.086 0.098 0.111 0.126 0.142 0.160 0.180 0.201 0.225 0.250 0.277 0.306 0.336 0.369 0.404 0.440 0.478 0.518 0.559 0.601 0.644 0.688 0.733 0.778 0.824 0.869 0.913 0.957 1.000 0.499 0.000
0.000 0.000 1.000 0.960 0.918 0.874 0.829 0.784 0.739 0.694 0.650 0.607 0.564 0.523 0.484 0.446 0.409 0.374 0.342 0.311 0.281 0.254 0.229 0.206 0.184 0.164 0.146 0.130 0.115 0.101 0.089 0.078 0.069 0.060 0.052 0.046 0.040 0.035 0.030 0.026 0.023 0.020 0.018 0.016 0.014 0.012 0.011 0.010 0.009 0.009 0.008 0.009 0.010 0.011 0.012 0.014 0.015 0.018 0.020 0.023 0.026 0.030 0.035 0.040 0.046 0.052 0.060 0.068 0.078 0.089 0.101 0.115 0.130 0.146 0.164 0.184 0.206 0.229 0.254 0.281 0.311 0.342 0.374 0.409 0.446 0.484 0.523 0.564 0.607 0.650 0.694 0.739 0.784 0.829 0.874 0.918 0.960 1.000 0.498 0.000
0.000 0.000 1.000 0.964 0.924 0.881 0.836 0.791 0.746 0.701 0.657 0.613 0.571 0.530 0.490 0.452 0.416 0.381 0.348 0.317 0.287 0.260 0.234 0.211 0.189 0.169 0.151 0.134 0.119 0.105 0.093 0.082 0.072 0.063 0.055 0.048 0.042 0.037 0.032 0.028 0.025 0.022 0.020 0.017 0.016 0.014 0.013 0.012 0.011 0.011 0.011 0.011 0.012 0.013 0.014 0.015 0.017 0.019 0.022 0.025 0.028 0.032 0.037 0.042 0.048 0.055 0.063 0.072 0.082 0.093 0.105 0.119 0.134 0.151 0.169 0.189 0.211 0.234 0.260 0.287 0.317 0.348 0.381 0.416 0.452 0.490 0.530 0.571 0.613 0.657 0.701 0.746 0.791 0.836 0.881 0.924 0.964 1.000 0.493 0.000
0.000 0.000 1.000 0.974 0.933 0.889 0.844 0.799 0.754 0.709 0.665 0.622 0.579 0.538 0.498 0.460 0.423 0.388 0.355 0.324 0.294 0.267 0.241 0.217 0.195 0.175 0.156 0.139 0.123 0.110 0.097 0.086 0.076 0.067 0.059 0.052 0.045 0.040 0.035 0.031 0.027 0.024 0.022 0.020 0.018 0.016 0.015 0.014 0.013 0.013 0.013 0.013 0.014 0.015 0.016 0.018 0.019 0.022 0.024 0.027 0.031 0.035 0.040 0.045 0.052 0.059 0.067 0.075 0.086 0.097 0.110 0.123 0.139 0.156 0.175 0.195 0.217 0.241 0.267 0.294 0.324 0.355 0.388 0.423 0.460 0.498 0.538 0.579 0.622 0.665 0.709 0.754 0.799 0.844 0.889 0.933 0.974 1.000 0.474 0.000
0.000 0.000 0.634 1.000 0.947 0.899 0.854 0.808 0.763 0.718 0.674 0.631 0.588 0.547 0.507 0.469 0.432 0.397 0.364 0.332 0.302 0.274 0.248 0.224 0.202 0.181 0.162 0.145 0.129 0.115 0.102 0.090 0.080 0.071 0.063 0.055 0.049 0.043 0.038 0.034 0.030 0.027 0.024 0.022 0.020 0.019 0.017 0.016 0.016 0.015 0.015 0.016 0.016 0.017 0.018 0.020 0.022 0.024 0.027 0.030 0.034 0.038 0.043 0.049 0.055 0.063 0.071 0.080 0.090 0.102 0.115 0.129 0.145 0.162 0.181 0.202 0.224 0.248 0.274 0.302 0.332 0.364 0.397 0.432 0.469 0.507 0.547 0.588 0.631 0.674 0.718 0.763 0.808 0.854 0.899 0.947 1.000 0.776 0.403 0.000
0.000 0.000 0.534 1.000 0.954 0.909 0.864 0.818 0.773 0.729 0.684 0.641 0.599 0.558 0.518 0.479 0.442 0.407 0.373 0.341 0.311 0.283 0.257 0.232 0.209 0.188 0.169 0.152 0.135 0.121 0.108 0.096 0.085 0.076 0.067 0.060 0.053 0.047 0.042 0.038 0.034 0.030 0.027 0.025 0.023 0.021 0.020 0.019 0.018 0.018 0.018 0.018 0.019 0.020 0.021 0.023 0.025 0.027 0.030 0.034 0.038 0.042 0.047 0.053 0.060 0.067 0.076 0.085 0.096 0.108 0.121 0.135 0.152 0.169 0.189 0.209 0.232 0.257 0.283 0.311 0.341 0.373 0.407 0.442 0.479 0.517 0.558 0.599 0.641 0.684 0.729 0.773 0.818 0.864 0.909 0.954 1.000 0.701 0.360 0.000
0.000 0.000 0.503 1.000 0.961 0.919 0.874 0.829 0.784 0.740 0.696 0.653 0.610 0.569 0.529 0.490 0.453 0.417 0.384 0.352 0.321 0.293 0.266 0.241 0.218 0.197 0.177 0.159 0.143 0.128 0.114 0.102 0.091 0.081 0.072 0.065 0.058 0.052 0.046 0.042 0.038 0.034 0.031 0.028 0.026 0.025 0.023 0.022 0.022 0.021 0.021 0.022 0.022 0.023 0.025 0.026 0.028 0.031 0.034 0.038 0.041 0.046 0.052 0.058 0.065 0.072 0.081 0.091 0.102 0.114 0.128 0.143 0.159 0.177 0.197 0.218 0.241 0.266 0.293 0.321 0.351 0.384 0.417 0.453 0.490 0.529 0.569 0.610 0.652 0.696 0.740 0.784 0.829 0.874 0.919 0.961 1.000 0.670 0.337 0.000
0.000 0.000 0.476 1.000 0.973 0.931 0.886 0.841 0.797 0.752 0.708 0.665 0.623 0.581 0.541 0.503 0.465 0.430 0.395 0.363 0.332 0.304 0.277 0.251 0.228 0.206 0.186 0.168 0.151 0.136 0.122 0.109 0.098 0.088 0.078 0.070 0.063 0.057 0.051 0.046 0.042 0.038 0.035 0.032 0.030 0.028 0.027 0.026 0.025 0.025 0.025 0.025 0.026 0.027 0.028 0.030 0.032 0.035 0.038 0.042 0.046 0.051 0.057 0.063 0.070 0.078 0.088 0.098 0.109 0.122 0.136 0.151 0.168 0.186 0.206 0.228 0.251 0.276 0.304 0.332 0.363 0.395 0.430 0.465 0.503 0.541 0.581 0.623 0.665 0.708 0.752 0.796 0.841 0.886 0.931 0.973 1.000 0.640 0.317 0.000
0.000 0.000 0.403 0.776 1.000 0.946 0.899 0.854 0.810 0.765 0.722 0.679 0.636 0.595 0.555 0.516 0.479 0.443 0.408 0.376 0.345 0.316 0.288 0.263 0.239 0.217 0.196 0.177 0.160 0.144 0.130 0.117 0.105 0.095 0.085 0.077 0.069 0.063 0.057 0.052 0.047 0.043 0.040 0.037 0.035 0.033 0.031 0.030 0.029 0.029 0.029 0.029 0.030 0.031 0.033 0.035 0.037 0.040 0.043 0.047 0.052 0.057 0.063 0.069 0.077 0.085 0.095 0.105 0.117 0.130 0.144 0.160 0.177 0.196 0.217 0.239 0.262 0.288 0.315 0.345 0.376 0.408 0.443 0.479 0.516 0.555 0.595 0.636 0.679 0.722 0.765 0.810 0.854 0.899 0.946 1.000 0.839 0.575 0.290 0.000
0.000 0.000 0.360 0.701 1.000 0.955 0.911 0.867 0.823 0.780 0.736 0.693 0.651 0.610 0.570 0.531 0.493 0.457 0.422 0.390 0.358 0.329 0.301 0.275 0.251 0.228 0.207 0.188 0.170 0.154 0.139 0.126 0.114 0.103 0.093 0.084 0.076 0.069 0.063 0.058 0.053 0.049 0.045 0.042 0.040 0.038 0.036 0.035 0.034 0.034 0.034 0.034 0.035 0.036 0.038 0.040 0.042 0.045 0.049 0.053 0.058 0.063 0.069 0.076 0.084 0.093 0.103 0.114 0.126 0.139 0.154 0.170 0.188 0.207 0.228 0.251 0.275 0.301 0.329 0.358 0.390 0.422 0.457 0.493 0.531 0.570 0.610 0.651 0.693 0.736 0.780 0.823 0.867 0.911 0.955 1.000 0.780 0.532 0.268 0.000
0.000 0.000 0.336 0.668 1.000 0.963 0.923 0.881 0.838 0.795 0.752 0.709 0.667 0.626 0.586 0.547 0.509 0.472 0.438 0.404 0.373 0.343 0.315 0.288 0.264 0.241 0.220 0.200 0.182 0.165 0.150 0.136 0.123 0.112 0.102 0.092 0.084 0.077 0.070 0.065 0.060 0.055 0.052 0.048 0.046 0.044 0.042 0.041 0.040 0.039 0.039 0.040 0.041 0.042 0.044 0.046 0.048 0.052 0.055 0.060 0.065 0.070 0.077 0.084 0.092 0.102 0.112 0.123 0.136 0.150 0.165 0.182 0.200 0.220 0.241 0.264 0.288 0.315 0.343 0.373 0.404 0.438 0.472 0.509 0.546 0.586 0.626 0.667 0.709 0.752 0.795 0.838 0.881 0.923 0.963 1.000 0.751 0.503 0.252 0.000
0.000 0.000 0.314 0.637 1.000 0.975 0.937 0.896 0.854 0.811 0.768 0.726 0.684 0.643 0.603 0.564 0.526 0.489 0.454 0.421 0.389 0.359 0.330 0.303 0.278 0.255 0.233 0.213 0.194 0.177 0.161 0.147 0.134 0.122 0.111 0.102 0.093 0.085 0.078 0.072 0.067 0.063 0.059 0.055 0.052 0.050 0.048 0.047 0.046 0.046 0.046 0.046 0.047 0.048 0.050 0.052 0.055 0.059 0.063 0.067 0.072 0.078 0.085 0.093 0.102 0.111 0.122 0.134 0.147 0.161 0.177 0.194 0.213 0.233 0.255 0.278 0.303 0.330 0.359 0.389 0.421 0.454 0.489 0.526 0.564 0.603 0.643 0.684 0.726 0.768 0.811 0.854 0.896 0.937 0.975 1.000 0.721 0.475 0.237 0.000
0.000 0.000 0.284 0.565 0.830 1.000 0.956 0.914 0.871 0.829 0.786 0.744 0.702 0.661 0.621 0.582 0.544 0.507 0.472 0.438 0.406 0.375 0.346 0.319 0.294 0.270 0.247 0.227 0.208 0.190 0.174 0.159 0.145 0.133 0.122 0.112 0.103 0.095 0.088 0.081 0.076 0.071 0.067 0.063 0.060 0.057 0.056 0.054 0.053 0.053 0.053 0.053 0.054 0.056 0.057 0.060 0.063 0.067 0.071 0.076 0.081 0.088 0.095 0.103 0.112 0.122 0.133 0.145 0.159 0.174 0.190 0.208 0.227 0.247 0.269 0.294 0.319 0.346 0.375 0.406 0.438 0.472 0.507 0.544 0.582 0.621 0.661 0.702 0.744 0.786 0.829 0.871 0.914 0.956 1.000 0.865 0.659 0.441 0.221 0.000
0.000 0.000 0.257 0.510 0.755 1.000 0.972 0.932 0.890 0.847 0.805 0.763 0.721 0.680 0.640 0.601 0.563 0.526 0.491 0.457 0.424 0.393 0.364 0.336 0.310 0.286 0.263 0.242 0.222 0.204 0.187 0.172 0.158 0.145 0.134 0.123 0.114 0.105 0.098 0.091 0.085 0.080 0.075 0.072 0.068 0.066 0.064 0.062 0.061 0.061 0.061 0.061 0.062 0.064 0.066 0.068 0.072 0.075 0.080 0.085 0.091 0.098 0.105 0.114 0.123 0.134 0.145 0.158 0.172 0.187 0.204 0.222 0.242 0.263 0.286 0.310 0.336 0.364 0.393 0.424 0.457 0.491 0.526 0.563 0.601 0.640 0.680 0.721 0.763 0.805 0.847 0.890 0.932 0.972 1.000 0.803 0.608 0.408 0.205 0.000
